6201,4436,10637
7972,6941,14913
3881,2215,6096
1519,430,1949
3167,1998,5165
5101,486,5587
8029,223,8252
1928,5665,7593
1537,5616,7153
1118,3195,4313
2378,5113,7491
9185,8758,17943
9786,6412,16198
8860,5688,14548
6981,3389,10370
8561,2847,11408
5146,5968,11114
8338,6253,14591
9039,6735,15774
1900,9823,11723
3857,3467,7324
2032,972,3004
9724,9907,19631
944,5259,6203
789,3017,3806
304,7793,8097
9763,4605,14368
6807,1602,8409
8727,9659,18386
9921,5905,15826
5567,1950,7517
9788,3759,13547
7994,2219,10213
7424,623,8047
1837,3364,5201
7255,3897,11152
5919,3236,9155
99,3019,3118
7166,4232,11398
6540,6454,12994
8952,4507,13459
9797,5208,15005
4124,9017,13141
4217,4896,9113
8702,4015,12717
8116,849,8965
5806,7441,13247
2683,4906,7589
2007,6355,8362
248,8311,8559
1404,9152,10556
4115,3038,7153
6658,2594,9252
3580,542,4122
5307,6619,11926
723,4326,5049
5896,4441,10337
2915,4747,7662
1730,6585,8315
6403,9785,16188
9921,5437,15358
6147,801,6948
1214,9533,10747
8115,5733,13848
6465,4846,11311
3713,7223,10936
7805,6398,14203
8448,6130,14578
306,9663,9969
4966,5544,10510
5344,3510,8854
4034,8245,12279
7589,4266,11855
4129,7178,11307
408,9135,9543
581,5121,5702
189,2816,3005
7379,8971,16350
5591,2957,8548
2787,1746,4533
8377,7156,15533
6383,8462,14845
6321,4273,10594
5735,9514,15249
7463,2255,9718
4401,1127,5528
7952,8163,16115
9896,1847,11743
3838,2853,6691
6410,9870,16280
4493,4859,9352
1921,8692,10613
7809,6564,14373
8080,1582,9662
311,5654,5965
29,5510,5539
839,9012,9851
2394,5512,7906
9052,8091,17143
7737,3468,11205
988,1060,2048
4742,180,4922
7173,7918,15091
5812,6122,11934
4500,5378,9878
1746,7745,9491
526,2208,2734
5580,7851,13431
616,6549,7165
2154,8146,10300
2139,5276,7415
9059,1338,10397
4543,64,4607
1387,92,1479
3576,1355,4931
1427,6447,7874
3874,2648,6522
2251,7036,9287
1353,1272,2625
8184,1860,10044
3199,3425,6624
1105,1370,2475
9617,2089,11706
2081,2523,4604
3231,7025,10256
3287,7468,10755
2710,9189,11899
9122,5888,15010
8873,4608,13481
1702,2819,4521
9056,9512,18568
3014,8785,11799
7879,4800,12679
6927,1697,8624
7757,7294,15051
3162,593,3755
3657,6562,10219
9686,6188,15874
4483,8444,12927
6908,9736,16644
4532,5301,9833
2766,9432,12198
789,1663,2452
5149,1422,6571
7527,6179,13706
9855,4149,14004
3197,7888,11085
1284,7462,8746
3759,4789,8548
4060,7526,11586
4724,8601,13325
2423,5970,8393
920,1353,2273
4482,7435,11917
6740,9922,16662
5467,2247,7714
9690,7964,17654
4353,1541,5894
6836,927,7763
1410,1258,2668
8193,8966,17159
4946,6746,11692
9728,5424,15152
7491,8935,16426
1686,4818,6504
1313,5505,6818
474,9294,9768
4749,6057,10806
9856,9458,19314
573,4340,4913
4215,9677,13892
1349,8856,10205
1462,9136,10598
5921,3845,9766
8248,1171,9419
1705,8779,10484
6572,533,7105
5611,8207,13818
4714,3138,7852
7104,7806,14910
5742,3942,9684
7007,9424,16431
4706,6183,10889
8634,1835,10469
4151,3100,7251
3066,5955,9021
4317,6464,10781
8391,8857,17248
9160,3343,12503
7169,9260,16429
8938,9101,18039
2043,8286,10329
225,6867,7092
1832,6176,8008
560,9798,10358
5209,799,6008
726,8631,9357
3180,386,3566
5934,6466,12400
3589,6176,9765
5887,7844,13731
8744,8847,17591
6639,7614,14253
3982,433,4415
805,1118,1923
8703,8943,17646
1734,1824,3558
5332,8148,13480
7369,6733,14102
4341,7491,11832
6439,936,7375
9357,5459,14816
4586,2400,6986
8973,5055,14028
9189,8876,18065
6858,8437,15295
2183,7106,9289
7911,8736,16647
6875,3450,10325
7553,3979,11532
4827,2471,7298
4060,7775,11835
2135,8712,10847
4352,4709,9061
3286,7587,10873
856,1208,2064
4360,6556,10916
7607,6179,13786
149,9835,9984
5377,5929,11306
6816,1771,8587
4032,1064,5096
3591,5323,8914
8555,251,8806
4945,6164,11109
7814,8337,16151
6171,6219,12390
3214,4737,7951
3538,9066,12604
5427,9903,15330
3916,9020,12936
1846,3940,5786
7962,1269,9231
6242,7017,13259
1323,8717,10040
118,8230,8348
571,3028,3599
3374,3094,6468
3492,3280,6772
9498,4849,14347
2778,2281,5059
3399,8557,11956
4598,5190,9788
5419,6458,11877
2788,1812,4600
7448,6643,14091
2199,5373,7572
1745,5899,7644
5959,9885,15844
4876,5225,10101
8758,2455,11213
3807,8103,11910
4906,1599,6505
1405,8647,10052
336,6194,6530
1775,5303,7078
5679,9737,15416
6355,5483,11838
1978,6062,8040
768,94,862
6340,2779,9119
9506,1291,10797
5477,5755,11232
1079,357,1436
9018,4888,13906
1525,9148,10673
2289,2188,4477
3098,7657,10755
3516,3979,7495
2600,4666,7266
1725,3864,5589
3131,9439,12570
1621,8506,10127
5290,3763,9053
3012,3588,6600
9742,2769,12511
1697,9586,11283
2738,9770,12508
5920,5914,11834
3921,8700,12621
4996,5809,10805
4481,2593,7074
3939,7783,11722
5207,8992,14199
7122,4123,11245
6831,6334,13165
7594,6275,13869
8938,6315,15253
9196,7730,16926
4064,2363,6427
8485,462,8947
4936,5757,10693
4360,7926,12286
898,372,1270
4924,9890,14814
7515,8287,15802
9809,468,10277
7272,8920,16192
681,1406,2087
5164,693,5857
986,562,1548
7554,6970,14524
8093,2265,10358
4137,7035,11172
3279,456,3735
5655,6201,11856
7341,100,7441
7400,8135,15535
1989,6215,8204
5511,6925,12436
3030,8365,11395
1342,8846,10188
3943,7098,11041
7151,3361,10512
2470,9572,12042
901,3836,4737
3368,8982,12350
8500,2745,11245
4545,2709,7254
4670,3794,8464
5010,7955,12965
8695,1527,10222
5955,4267,10222
9744,4368,14112
5359,4282,9641
8574,5841,14415
4280,5907,10187
1178,1214,2392
9775,7783,17558
2471,9824,12295
5305,9612,14917
3732,2725,6457
3579,6791,10370
344,7412,7756
7961,2506,10467
1,2963,2964
7336,3066,10402
4704,9664,14368
9313,4148,13461
2352,5597,7949
9144,2837,11981
6173,9102,15275
2442,1136,3578
5973,6355,12328
8875,176,9051
3569,51,3620
690,3107,3797
5584,7007,12591
7495,2876,10371
8498,6542,15040
2071,1478,3549
1934,6803,8737
231,5340,5571
5670,1591,7261
8074,2753,10827
834,6927,7761
8904,7565,16469
1227,2558,3785
3134,8203,11337
5719,4175,9894
6727,2246,8973
472,6082,6554
6028,495,6523
3920,4138,8058
5481,1847,7328
663,2376,3039
90,3983,4073
3443,5995,9438
2100,3868,5968
2504,2770,5274
1237,1589,2826
7269,8469,15738
112,9536,9648
4400,3682,8082
2035,4195,6230
1888,1807,3695
8293,7254,15547
2885,3591,6476
4968,8645,13613
5110,3981,9091
8615,1273,9888
9614,7588,17202
9551,4647,14198
8544,8336,16880
5882,8971,14853
6516,3417,9933
6333,252,6585
7891,7821,15712
6010,6572,12582
304,3633,3937
7619,3362,10981
8389,6101,14490
83,6074,6157
7437,7965,15402
7681,1736,9417
6099,8144,14243
4992,4445,9437
866,3151,4017
7755,9187,16942
9581,8325,17906
704,7861,8565
5042,1957,6999
847,4930,5777
8860,8909,17769
6307,744,7051
6037,8813,14850
6909,7638,14547
2191,8058,10249
1832,2811,4643
7049,6220,13269
7734,5405,13139
8596,7119,15715
9467,9895,19362
4592,8999,13591
8826,7215,16041
3002,5499,8501
4570,247,4817
6544,8536,15080
4584,1343,5927
9546,9921,19467
4038,1609,5647
2761,4207,6968
7402,1364,8766
9250,5413,14663
4274,8795,13069
2972,9494,12466
2527,364,2891
5964,562,6526
6075,6494,12569
7444,9720,17164
4122,7833,11955
1118,3476,4594
60,1849,1909
3041,1827,4868
2932,988,3920
6906,5187,12093
6773,7797,14570
2787,9934,12721
623,6091,6714
1781,1734,3515
3013,6419,9432
8348,7310,15658
2220,1216,3436
8397,2929,11326
1517,1932,3449
408,8956,9364
8272,6806,15078
3851,780,4631
3796,8198,11994
7797,3869,11666
9476,5405,14881
4505,6195,10700
2936,1237,4173
3521,215,3736
3730,8878,12608
2592,4283,6875
5024,1463,6487
5974,3844,9818
1532,2723,4255
7001,1765,8766
622,1693,2315
8370,7451,15821
9884,4505,14389
5714,727,6441
3523,3629,7152
5286,2262,7548
9824,2316,12140
6044,1542,7586
5447,3540,8987
2473,1849,4322
3851,7811,11662
9203,1020,10223
5401,4600,10001
9042,6656,15698
4856,4888,9744
3330,730,4060
8655,5711,14366
6719,5305,12024
9609,3590,13199
5682,4688,10370
8363,1030,9393
9679,2836,12515
1899,9237,11136
1258,5325,6583
2208,3492,5700
4131,3825,7956
8368,5631,13999
827,1694,2521
3247,2168,5415
7762,4737,12499
8981,9078,18059
551,9141,9692
9824,7137,16961
7605,7606,15211
6728,3991,10719
4448,6521,10969
8700,6845,15545
5265,461,5726
3829,1825,5654
5654,3135,8789
3636,6573,10209
4755,4705,9460
1210,4185,5395
2223,1226,3449
2698,4349,7047
7064,7684,14748
2900,4892,7792
6201,2902,9103
929,232,1161
5314,3864,9178
9424,8924,18348
5912,2974,8886
4544,4652,9196
156,69,225
1351,949,2300
523,2360,2883
2410,3655,6065
6237,6943,13180
2239,3489,5728
559,4203,4762
2490,6117,8607
885,8479,9364
9354,9439,18793
3263,1186,4449
1035,8011,9046
3565,5688,9253
6406,3524,9930
509,8939,9448
4645,9984,14629
1274,4694,5968
8537,360,8897
4114,40,4154
397,2265,2662
6398,9259,15657
7999,6941,14940
9082,5451,14533
7895,7085,14980
971,6097,7068
8472,4632,13104
6255,3756,10011
999,8880,9879
629,1461,2090
8588,4774,13362
5254,3972,9226
1985,6054,8039
4777,3755,8532
7860,6161,14021
9540,629,10169
2907,5803,8710
3628,5441,9069
6254,2776,9030
6822,5461,12283
7338,4606,11944
7246,9459,16705
4548,4385,8933
8209,6188,14397
7828,8696,16524
7710,3406,11116
7748,183,7931
6881,3715,10596
2442,8608,11050
8989,2463,11452
6536,2382,8918
6044,3003,9047
3915,1987,5902
2969,2439,5408
8407,1021,9428
7659,2672,10331
4932,1471,6403
3976,7198,11174
4423,8067,12490
3171,823,3994
7941,8317,16258
5571,8532,14103
2846,7687,10533
4101,3868,7969
5077,9841,14918
9554,1615,11169
8425,1936,10361
3770,9527,13297
5921,2489,8410
453,8794,9247
6473,1744,8217
7495,6040,13535
8615,6408,15023
6061,1864,7925
1818,7232,9050
7994,9021,17015
1536,499,2035
8504,5979,14483
3481,4714,8195
4291,4405,8696
5732,9790,15522
3103,3245,6348
1659,6,1665
7369,1516,8885
2389,9076,11465
9515,5004,14519
7720,4200,11920
6396,5366,11762
7184,9885,17069
1202,983,2185
6588,3543,10131
7553,1861,9414
7863,2265,10128
1180,189,1369
1597,6136,7733
4634,4063,8697
4412,2425,6837
1799,2107,3906
8658,1748,10406
5799,9892,15691
3701,4540,8241
8096,6558,14654
9735,3281,13016
6294,5429,11723
4881,2956,7837
5894,2680,8574
9711,2019,11730
5845,7296,13141
2313,8587,10900
3090,4214,7304
8301,3124,11425
1539,686,2225
